price,mantage,metrage,sal,otag,tabage,vshed_status,lat,long,tehdad_vahed,asansor,parking,anbari
16999999488,tarasht,125,1402.0,2.0,۳ از ۴,بازسازی نشده,35.710716770888,51.34495342285,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
7000000000,javadiyeh,114,1380.0,2.0,۲ از ۳,بازسازی نشده,35.657202191907,51.386317377656,3.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
8600000512,south-ali-abad,90,1402.0,2.0,۱,بازسازی نشده,35.626930076964,51.419132987069,,آسانسور دارد,پارگینگ دارد,انباری ندارد
5100000256,tehran-zanjan,53,1385.0,1.0,۳,بازسازی نشده,35.694494627119,51.358469434895,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
3600000000,dolatkhah,80,1398.0,2.0,۱,بازسازی نشده,35.614530733042,51.34251334851,,آسانسور دارد,پارگینگ دارد,انباری دارد
8200000000,khaniabad-no-shomali,73,1393.0,2.0,۲ از ۵,بازسازی نشده,35.631570704305,51.38871880724,2.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
23200000000,tehran-no,116,1404.0,2.0,۳,بازسازی نشده,35.713473040363,51.498944470945,,آسانسور دارد,پارگینگ دارد,انباری دارد
74999996416,velenjak,210,1390.0,3.0,۳,بازسازی نشده,35.803322117769,51.408423851665,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
32999999488,heravi,131,1399.0,3.0,۲ از ۵,بازسازی نشده,35.76738451816,51.476491405847,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
7100000256,shahid-dastgheyb,70,1395.0,2.0,۵,بازسازی نشده,35.686026292117,51.349468388927,,آسانسور دارد,پارگینگ ندارد,انباری دارد
17799999488,north-karegar,82,1391.0,2.0,۲ از ۵,بازسازی نشده,35.717821125419,51.399802633312,3.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
5270000128,selsebil-shomali,47,1390.0,1.0,۱,بازسازی شده,35.695640563965,51.373802185059,2.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
20999999488,shahrak-naft,120,1402.0,3.0,۳ از ۴,بازسازی نشده,35.803219920621,51.508368055481,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3000000000,shahr-e-ziba,51,1398.0,1.0,۱,بازسازی نشده,35.748776816338,51.291193767317,,آسانسور دارد,پارگینگ دارد,انباری دارد
54999998464,shahrak-e-gharb,147,1403.0,3.0,۴ از ۶,بازسازی نشده,35.759765625,51.375938415527,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6000000000,beryanak,61,1395.0,2.0,۲,بازسازی نشده,35.67654429084,51.379937512846,,آسانسور دارد,پارگینگ دارد,انباری دارد
28000000000,ekbatan,169,1377.0,3.0,۵,بازسازی نشده,35.708240509033,51.304134368896,,آسانسور دارد,پارگینگ دارد,انباری دارد
21400000512,bagh-feyz,100,1396.0,2.0,۴ از ۵,بازسازی نشده,35.739947167483,51.324767408987,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3649999872,kosar,65,1384.0,1.0,۴ از ۴,بازسازی نشده,35.662986603105,51.437261162441,3.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
7849999872,east-shareq,67,1395.0,2.0,۱ از ۴,بازسازی نشده,35.709290963747,51.458543916033,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
8999999488,narmak,71,1385.0,2.0,۴ از ۴,بازسازی شده,35.737049994829,51.504364439497,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
9600000000,masoudieh,89,1393.0,2.0,۵ از ۵,بازسازی نشده,35.630654944911,51.497818260656,2.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
6350000128,selsebil-shomali,55,1395.0,1.0,۱ از ۴,بازسازی نشده,35.693725873164,51.37500285694,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
39800000512,shahrak-naft,125,1404.0,3.0,۱,بازسازی نشده,35.803943120634,51.504933579343,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
7649999872,selsebil-shomali,48,1404.0,1.0,۲ از ۴,بازسازی نشده,35.695303684732,51.372433293466,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
33999998976,shahrak-naft,105,1404.0,2.0,۴ از ۴,بازسازی نشده,35.8037858234,51.505999431205,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35000000512,poonak,110,1398.0,2.0,۶,بازسازی نشده,35.758521903767,51.336999815528,,آسانسور دارد,پارگینگ دارد,انباری دارد
4400000000,shokoofeh,30,1386.0,1.0,۲,بازسازی نشده,35.679392188676,51.448913051515,1.0,آسانسور ندارد,پارگینگ دارد,انباری ندارد
11299999744,shahrak-e-koohsar,70,1385.0,2.0,۳,بازسازی نشده,35.783142055496,51.332964443993,,آسانسور ندارد,پارگینگ دارد,انباری دارد
1000,elahiyeh,105,1404.0,2.0,۵,بازسازی نشده,35.788898686547,51.422711386303,,آسانسور دارد,پارگینگ دارد,انباری دارد
38899998720,shahrak-naft,125,1404.0,3.0,۲,بازسازی نشده,35.803476562218,51.505000626379,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
15200000000,sarsabz,86,1404.0,2.0,۱,بازسازی نشده,35.733247253851,51.498847666675,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
8000000000,afsariye-jonubi,68,1376.0,2.0,۱ از ۳,بازسازی نشده,35.645109259138,51.495438320166,1.0,آسانسور ندارد,پارگینگ دارد,انباری ندارد
16999999488,kuhak,116,1404.0,2.0,۹ از ۱۶,بازسازی نشده,35.729566548162,51.247237587494,,آسانسور دارد,پارگینگ دارد,انباری دارد
11000000512,marzdaran,80,1404.0,2.0,۹,بازسازی نشده,35.736413965937,51.344162262288,,آسانسور دارد,پارگینگ دارد,انباری دارد
14650000384,sazman-ab,78,1393.0,2.0,۳,بازسازی نشده,35.745200842065,51.285949277838,,آسانسور دارد,پارگینگ دارد,انباری دارد
3900000000,sadeghiyeh,50,1397.0,1.0,۲,بازسازی نشده,35.721334959959,51.341364039341,,آسانسور ندارد,پارگینگ دارد,انباری دارد
31499999232,shahrak-e-jandarmeri,113,1404.0,2.0,۳,بازسازی نشده,35.734724857846,51.35431634848,,آسانسور دارد,پارگینگ دارد,انباری دارد
8000000000,bashgah-naft,85,1404.0,2.0,۴ از ۷,بازسازی نشده,35.697835795556,51.253058698513,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
9500000256,zahed-gilani,63,1404.0,1.0,۱ از ۴,بازسازی نشده,35.694475715103,51.462435914346,1.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
1000,tehransar-markazi,85,1404.0,2.0,۳,بازسازی نشده,35.698790722461,51.255953107129,,آسانسور دارد,پارگینگ دارد,انباری دارد
7880000000,shokufe-abdol-abad,103,1404.0,2.0,۸,بازسازی نشده,35.62620544433594,51.367652893066406,,آسانسور دارد,پارگینگ دارد,انباری ندارد
2980000000,shadabad,50,1386.0,1.0,۴ از ۵,بازسازی نشده,35.654691793587,51.306772367248,6.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
41000001536,parastar,200,1395.0,3.0,۴ از ۶,بازسازی شده,35.689768271154,51.48239860016,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
185000001536,darrous,320,1404.0,4.0,۳ از ۶,بازسازی نشده,35.773461490772,51.457146297155,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4000000000,hashemi,41,1382.0,1.0,۳,بازسازی شده,35.68463534651,51.361963527999,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
19299999744,tehranvila,65,1404.0,1.0,۶ از ۶,بازسازی نشده,35.722336430992,51.36642112619,,آسانسور دارد,پارگینگ دارد,انباری دارد
18499999744,khaje-nezam-molk,141,1399.0,3.0,۲,بازسازی نشده,35.717190428225,51.452009257544,,آسانسور دارد,پارگینگ دارد,انباری دارد
4200000000,dr-hoshyar,36,1401.0,1.0,۲ از ۴,بازسازی نشده,35.691733720825,51.348294285679,1.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
220000000,kooy-e-bimeh,81,1404.0,2.0,۲ از ۴,بازسازی نشده,35.70657669183,51.31726865913,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
2150000128,azad-shahr,100,1404.0,2.0,۲۹ از +۳۰,بازسازی نشده,35.750074069109,51.175060110985,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
20199999488,sarsabz,103,1399.0,2.0,۳,بازسازی نشده,35.729050343374,51.49396698428,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
12949999616,poonak,60,1392.0,1.0,۱,بازسازی شده,35.778789250531,51.338646962258,,آسانسور دارد,پارگینگ دارد,انباری دارد
22499999744,shams-abad,106,1403.0,2.0,۵,بازسازی نشده,35.740984833176,51.482571093171,,آسانسور دارد,پارگینگ دارد,انباری دارد
18690000896,sattarkhan,147,1373.0,3.0,۳ از ۳,بازسازی شده,35.723727816844,51.357710603961,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
77999996928,qeytariyeh,170,1404.0,3.0,۴ از ۵,بازسازی نشده,35.791702214129,51.448185998527,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
39800000512,hafezie,173,1404.0,3.0,۵ از ۵,بازسازی نشده,35.701606817709,51.496232431583,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
77999996928,aboozar,230,1404.0,4.0,۵,بازسازی نشده,35.729797003278,51.328578805547,,آسانسور دارد,پارگینگ دارد,انباری دارد
32000000000,mirdamad,100,1404.0,2.0,۱,بازسازی نشده,35.759125800314,51.430518894599,,آسانسور دارد,پارگینگ دارد,انباری دارد
115000000512,darakeh,300,1395.0,3.0,۹,بازسازی نشده,35.802314717982,51.3821064502,,آسانسور دارد,پارگینگ دارد,انباری دارد
11200000000,tarasht,79,1396.0,1.0,۵ از ۵,بازسازی نشده,35.707306836651,51.350779794591,,آسانسور دارد,پارگینگ دارد,انباری دارد
6300000256,vahidiyeh,51,1390.0,1.0,۳,بازسازی نشده,35.718536270731,51.464312810103,1.0,آسانسور دارد,پارگینگ ندارد,انباری دارد
24000000000,daryan-no,80,1404.0,2.0,۲ از ۶,بازسازی نشده,35.713746303842,51.364798234748,,آسانسور دارد,پارگینگ دارد,انباری دارد
149999992832,saadat-abad,270,1403.0,3.0,۵,بازسازی نشده,35.783681423549,51.386257495024,,آسانسور دارد,پارگینگ دارد,انباری دارد
120000004096,zafaraniyeh,200,1404.0,3.0,۳,بازسازی نشده,35.812540742867,51.415643321379,,آسانسور دارد,پارگینگ دارد,انباری دارد
3550000128,hashemi,40,1391.0,1.0,۲ از ۳,بازسازی نشده,35.685038305328,51.364199476798,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
25699999744,tohid,95,1404.0,2.0,۳ از ۵,بازسازی نشده,35.704218036852,51.372979149523,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3800000000,shahr-e-ziba,63,1396.0,2.0,۲,بازسازی نشده,35.746994625803,51.291655585899,,آسانسور دارد,پارگینگ دارد,انباری دارد
44999999488,sharara,170,1397.0,3.0,۵,بازسازی نشده,35.721764581329,51.375803156063,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
10499999744,sad-dastgah,68,1397.0,2.0,۴ از ۴,بازسازی نشده,35.689945418326,51.47454917059,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
12800000000,chub-tarash,65,1396.0,2.0,۲ از ۵,بازسازی نشده,35.716151008787,51.350409512398,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
350000000,chitgar-lake,50,1404.0,1.0,۱۶ از ۱۵,بازسازی نشده,35.749659851919,51.213093926675,,آسانسور دارد,پارگینگ دارد,انباری دارد
8999999488,east-tehranpars,75,1374.0,2.0,۱,بازسازی نشده,35.739689384517,51.5463035,,آسانسور ندارد,پارگینگ دارد,انباری دارد
9200000000,bagh-feyz,64,1385.0,2.0,۳,بازسازی نشده,35.740521700891,51.327834275535,,آسانسور ندارد,پارگینگ دارد,انباری دارد
20500000768,sattarkhan,83,1396.0,2.0,۴,بازسازی نشده,35.723274230957,51.356895446777,,آسانسور دارد,پارگینگ دارد,انباری دارد
4049999872,fallah,63,1387.0,1.0,۳ از ۳,بازسازی نشده,35.657556934988,51.363122262129,,آسانسور ندارد,پارگینگ دارد,انباری دارد
30499999744,sattarkhan,180,1380.0,3.0,۱ از ۴,بازسازی نشده,35.726948294599,51.35766094861,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
6700000256,zamzam,78,1395.0,2.0,۴,بازسازی نشده,35.647063440199,51.368225879732,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
22499999744,tehran-jolfa,110,,2.0,۱,بازسازی شده,35.748545158091,51.445874832776,,آسانسور ندارد,پارگینگ دارد,انباری ندارد
12800000000,tehran-lashkar,80,1404.0,2.0,۲,بازسازی نشده,35.72057241806,51.463310150874,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
14979999744,sazamn-barnameh,72,1388.0,2.0,۱ از ۴,بازسازی نشده,35.73469723948,51.306034012751,2.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
179999997952,farmaniyeh,330,1404.0,4.0,۶,بازسازی نشده,35.796004531358,51.470368078452,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
1720000000,chitgar,80,1404.0,1.0,۱۳ از ۱۵,بازسازی نشده,35.727187976147,51.187029765994,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
19000000512,havanirooz,176,1404.0,3.0,۱۰,بازسازی نشده,35.744430825079,51.247484657299,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
13600000000,sazman-barname-jonubi,75,1380.0,2.0,۱,بازسازی نشده,35.723481982645,51.303053701839,,آسانسور ندارد,پارگینگ دارد,انباری دارد
2580000000,chitgar-lake,120,1404.0,1.0,۱۰ از ۱۵,بازسازی نشده,35.749594855089,51.213079955742,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24500000768,shadman,155,1396.0,3.0,۲ از ۵,بازسازی نشده,35.708413776127,51.360184411808,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
34500001792,aseman,120,1404.0,3.0,۳ از ۶,بازسازی نشده,35.775941962614,51.358492078806,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35000000512,ozgol,125,1396.0,2.0,۵ از ۶,بازسازی نشده,35.789477985251,51.498536128101,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
21500000256,aseman,121,1382.0,2.0,۵,بازسازی نشده,35.774964159836,51.354882356794,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
1200000000,chitgar-lake,100,1404.0,2.0,۱۵ از ۱۶,بازسازی نشده,35.749531083402,51.213242191656,8.0,آسانسور دارد,پارگینگ دارد,انباری دارد
17200001024,niroo-havayi,101,1390.0,2.0,۲,بازسازی نشده,35.702270817737,51.489111736776,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
11000000512,niroo-havayi,67,1389.0,2.0,۲ از ۴,بازسازی نشده,35.700945798127,51.483746045208,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
32999999488,pasdaran,112,1394.0,2.0,۳,بازسازی نشده,35.75938590487,51.453608577379,,آسانسور دارد,پارگینگ دارد,انباری دارد
20500000768,heravi,87,1401.0,2.0,۴ از ۶,بازسازی نشده,35.767197876067,51.476331005095,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35999997952,shahrak-naft-district5,120,1402.0,2.0,۲ از ۷,بازسازی نشده,35.785266638473,51.335684836558,,آسانسور دارد,پارگینگ دارد,انباری دارد
15000000512,morvarid-shahr,118,1404.0,2.0,۳,بازسازی نشده,35.745908063047,51.140782878274,,آسانسور دارد,پارگینگ دارد,انباری دارد
74999996416,elahiyeh,270,1380.0,4.0,۲,بازسازی نشده,35.791818741188,51.418369208286,,آسانسور دارد,پارگینگ دارد,انباری دارد
6700000256,jeyhoun,75,1384.0,2.0,۳ از ۴,بازسازی شده,35.681600006081,51.369351236296,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4550000128,sarsabil,45,1383.0,1.0,۲ از ۳,بازسازی شده,35.687376911805,51.370862812723,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
7200000000,sharif,80,1404.0,2.0,۵,بازسازی نشده,35.756353379976,51.15757470961,,آسانسور دارد,پارگینگ دارد,انباری دارد
51000000512,west-tehranpars,170,1404.0,3.0,۳ از ۵,بازسازی نشده,35.739989722833,51.534108310066,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
67000000512,shams-abad,180,1376.0,3.0,۱ از ۲,بازسازی نشده,35.75529092999,51.481134477891,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
23000000512,almahdi,127,1389.0,3.0,۱ از ۴,بازسازی نشده,35.771390453946,51.327328346771,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
10499999744,north-shahran,58,1390.0,1.0,۱ از ۵,بازسازی نشده,35.765651575918,51.288145581244,4.0,آسانسور دارد,پارگینگ دارد,انباری دارد
13200000000,bagh-feyz,85,1385.0,2.0,۲,بازسازی شده,35.736935373757,51.313314645907,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
27299999744,poonak,95,1397.0,2.0,۴ از ۵,بازسازی شده,35.766761305965,51.336125214723,,آسانسور دارد,پارگینگ دارد,انباری دارد
224999997440,niavaran,500,1400.0,3.0,۱۰ از ۱۳,بازسازی نشده,35.817201479516,51.468405787086,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
40000000000,ozgol,120,1404.0,3.0,۴ از ۴,بازسازی نشده,35.797109489488,51.495970785891,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
115000000512,shahrak-e-jandarmeri,300,1403.0,4.0,۶,بازسازی نشده,35.737846279344,51.358857887074,,آسانسور دارد,پارگینگ دارد,انباری دارد
1000,poonak,97,1404.0,2.0,۱۰,بازسازی نشده,35.752384291064,51.337166019018,,آسانسور دارد,پارگینگ دارد,انباری دارد
13200000000,kazem-abad,66,1404.0,2.0,۳ از ۴,بازسازی نشده,35.747466670338,51.470137559721,1.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
5249999872,shahrak-elahiye-gharb,150,1404.0,3.0,۱۳ از ۲۱,بازسازی نشده,35.756194667262,51.149637643888,,آسانسور دارد,پارگینگ دارد,انباری دارد
6300000256,chitgar,80,1400.0,2.0,۲,بازسازی نشده,35.71235443099,51.151968383101,,آسانسور دارد,پارگینگ دارد,انباری دارد
1170000000,azad-shahr,90,1404.0,2.0,۲ از ۱۵,بازسازی شده,35.754081032562,51.199424395546,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
3150000128,shahrak-e-vali-e-asr,44,1383.0,1.0,۳ از ۴,بازسازی شده,35.642531798485,51.348604564622,2.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
5200000000,shahrak-e-ferdows,68,1394.0,2.0,۲,بازسازی نشده,35.663955982329,51.322955615531,,آسانسور ندارد,پارگینگ دارد,انباری دارد
18499999744,sazman-ab,110,1386.0,2.0,۳ از ۵,بازسازی شده,35.735998207565,51.288530420389,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
25999998976,parastar,135,1404.0,3.0,۲ از ۵,بازسازی نشده,35.690913534515,51.487866659272,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
1100000000,chitgar,110,1404.0,2.0,۱۰ از ۹,بازسازی نشده,35.721085448289,51.179611566928,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
24999999488,shahrak-naft-district5,112,1404.0,2.0,۲ از ۱۱,بازسازی نشده,35.786885901877,51.337173085844,7.0,آسانسور دارد,پارگینگ دارد,انباری دارد
48000000000,saadat-abad,125,1402.0,2.0,۴,بازسازی نشده,35.787429960066,51.377631420482,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
30499999744,bostan-chitgar,140,1403.0,2.0,۵,بازسازی نشده,35.721657422079,51.228681211341,,آسانسور دارد,پارگینگ دارد,انباری دارد
31700000768,saadat-abad,140,1385.0,2.0,همکف,بازسازی نشده,35.785083227108,51.370136833835,,آسانسور دارد,پارگینگ دارد,انباری دارد
63900000256,darrous,160,1402.0,3.0,۲ از ۶,بازسازی نشده,35.767764439782,51.454557870151,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
51999997952,ekhtiyariyeh,190,1393.0,3.0,۳,بازسازی نشده,35.787011004361,51.453209484607,,آسانسور دارد,پارگینگ دارد,انباری دارد
9799999488,south-shahran,64,1385.0,1.0,۲,بازسازی نشده,35.761718906301,51.288496161537,,آسانسور دارد,پارگینگ دارد,انباری دارد
40000000000,moniriyeh,220,1387.0,3.0,۵ از ۵,بازسازی نشده,35.683183694183,51.400224904777,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
178000003072,farmaniyeh,250,1404.0,3.0,۸,بازسازی نشده,35.796342885518,51.468896264323,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
42500001792,mirdamad,106,1404.0,2.0,۳,بازسازی نشده,35.758469672138,51.442852473855,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
13600000000,parastar,85,1399.0,2.0,۳ از ۲,بازسازی نشده,35.688037326088,51.48114973245,5.0,آسانسور دارد,پارگینگ دارد,انباری دارد
25300000768,moniriyeh,150,1404.0,3.0,۲ از ۶,بازسازی نشده,35.681074077943,51.401601845147,1.0,آسانسور دارد,پارگینگ دارد,انباری ندارد
30000001024,poonak,110,1404.0,2.0,۱ از ۶,بازسازی شده,35.764828448927,51.331377668533,3.0,آسانسور دارد,پارگینگ دارد,انباری دارد
35200000000,amaniyeh,130,1392.0,2.0,۴,بازسازی نشده,35.772699536317,51.416687558634,,آسانسور دارد,پارگینگ دارد,انباری دارد
29240000512,tehransar,172,1404.0,3.0,۸,بازسازی نشده,35.681786866417,51.24917168457,,آسانسور دارد,پارگینگ دارد,انباری دارد
26499999744,tehran-pars,125,1388.0,3.0,همکف از ۵,بازسازی شده,35.729685507938,51.523506900465,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
23000000512,tohid,114,1404.0,2.0,۱ از ۵,بازسازی نشده,35.70405853571,51.371505111524,,آسانسور دارد,پارگینگ دارد,انباری دارد
5400000000,beryanak,45,1404.0,1.0,۲ از ۵,بازسازی نشده,35.672975882323,51.375612724922,,آسانسور دارد,پارگینگ دارد,انباری دارد
5500000256,tehran-lashkar,48,1384.0,1.0,۳ از ۴,بازسازی شده,35.726307888806,51.461687809028,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
115000000512,saadat-abad,317,1399.0,4.0,۶ از ۷,بازسازی نشده,35.787663587535,51.378980383514,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
16999999488,north-sohrevardi,125,1386.0,3.0,۱,بازسازی نشده,35.721770865637,51.43567113741,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
28000000000,amir-abad,105,1399.0,2.0,۳,بازسازی نشده,35.735165840875,51.396082500369,,آسانسور دارد,پارگینگ دارد,انباری دارد
4049999872,nezam-abad,43,1401.0,1.0,۳,بازسازی نشده,35.705994390747,51.451650948158,1.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
12650000384,tehran-no,73,1387.0,2.0,۴ از ۴,بازسازی نشده,35.705327205332,51.494546222209,,آسانسور دارد,پارگینگ دارد,انباری دارد
48000000000,eivanak,125,1404.0,3.0,۲ از ۶,بازسازی نشده,35.764902134407,51.355207970649,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
5299999744,jeyhoun,85,1385.0,2.0,۴ از ۴,بازسازی نشده,35.680882269646,51.364660309209,2.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
23700000768,shams-abad,93,1404.0,2.0,۳ از ۵,بازسازی نشده,35.757988170896,51.481031089668,,آسانسور دارد,پارگینگ دارد,انباری دارد
32999999488,central-janat-abad,135,1395.0,3.0,۳,بازسازی شده,35.75948980634,51.307637448512,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
30000001024,kooy-e-ferdos,135,1404.0,3.0,۱۴ از ۱۵,بازسازی نشده,35.720943450927734,51.3213996887207,,آسانسور دارد,پارگینگ دارد,انباری دارد
9500000256,north-janat-abad,57,1385.0,1.0,همکف از ۴,بازسازی نشده,35.772098541259766,51.30826187133789,2.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
7500000256,chitgar,100,1404.0,2.0,۱۴,بازسازی نشده,35.724526039003,51.18645690534,,آسانسور دارد,پارگینگ دارد,انباری دارد
3750000128,abshar-tehran,79,1404.0,2.0,۲۰ از ۲۶,بازسازی نشده,35.758780538544,51.216417229929,6.0,آسانسور دارد,پارگینگ دارد,انباری دارد
7500000256,taslihat,58,1395.0,1.0,۲,بازسازی نشده,35.717441198983,51.476054966122,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
46999998464,niavaran,123,1395.0,3.0,۵ از ۵,بازسازی شده,35.811601549137,51.467169470912,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
6300000256,east-tehranpars,61,1387.0,1.0,۲,بازسازی نشده,35.746333406904,51.5527598244,,آسانسور ندارد,پارگینگ ندارد,انباری دارد
14000000000,kooy-e-ferdos,70,1393.0,2.0,۴ از ۵,بازسازی شده,35.720943450927734,51.3213996887207,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
4300000256,chitgar,76,1395.0,2.0,۳,بازسازی نشده,35.718040366289,51.156075,,آسانسور دارد,پارگینگ دارد,انباری دارد
600000000,elm-o-sanat,100,1401.0,2.0,۳ از ۵,بازسازی نشده,35.744667720982,51.507759536356,,آسانسور دارد,پارگینگ دارد,انباری دارد
4499999744,vasfenard,53,1386.0,1.0,۲,بازسازی نشده,35.650454862107,51.358947759399,1.0,آسانسور ندارد,پارگینگ ندارد,انباری دارد
4499999744,shahr-e-ziba,75,1402.0,2.0,۳,بازسازی نشده,35.75126611231,51.290777485637,,آسانسور دارد,پارگینگ دارد,انباری دارد
12499999744,shahrak-elahiye-gharb,114,1404.0,2.0,۱۰,بازسازی نشده,35.754446400195,51.14740992776,,آسانسور دارد,پارگینگ دارد,انباری دارد
2900000000,shahr-e-ziba,51,1400.0,1.0,۲,بازسازی نشده,35.747556409439,51.290993012848,,آسانسور دارد,پارگینگ دارد,انباری دارد
16549999616,shahrak-e-takhti,144,1401.0,3.0,۵ از ۵,بازسازی نشده,35.626841268382,51.413862559055,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
14200000512,majid-abad,81,1400.0,2.0,۳ از ۵,بازسازی نشده,35.756822617084,51.5479831987,2.0,آسانسور دارد,پارگینگ دارد,انباری دارد
40499998720,poonak,140,1394.0,3.0,۱,بازسازی نشده,35.756390313347,51.324529241095,1.0,آسانسور دارد,پارگینگ دارد,انباری دارد
53700001792,yousef-abad,192,1403.0,3.0,۴,بازسازی نشده,35.738050162582,51.406714383335,,آسانسور دارد,پارگینگ دارد,انباری دارد
5849999872,hashemi,44,1384.0,1.0,۱ از ۴,بازسازی نشده,35.683452375293,51.364386340207,1.0,آسانسور ندارد,پارگینگ دارد,انباری دارد
16499999744,shahin,77,1387.0,2.0,۱,بازسازی شده,35.76128217281,51.314611947799,,آسانسور ندارد,پارگینگ دارد,انباری دارد
18499999744,kooy-e-ferdos,100,1398.0,2.0,۴,بازسازی نشده,35.718322825525,51.313937194534,,آسانسور دارد,پارگینگ دارد,انباری دارد
3500000000,nazi-abad,47,1379.0,1.0,۴ از ۴,بازسازی نشده,35.639226707456,51.39443392251,2.0,آسانسور ندارد,پارگینگ ندارد,انباری ندارد
5299999744,kosar,62,1386.0,1.0,۱,بازسازی نشده,35.667570342925,51.436559912741,,آسانسور ندارد,پارگینگ دارد,انباری دارد
